coeff_A,coeff_B,Interaction,Correlation,FACET Metric,Metric Type,Metric Value,x_val
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(A,B)",0.10029631025805222,3.0
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(B,A)",0.23660354696766348,3.0
3.0,1.0,4.0,0.8,Synergy,Symmetric,0.15356874445364505,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(A,B)",0.3417067356708802,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(B,A)",0.29081467220912605,3.0
3.0,1.0,4.0,0.8,Redundancy,Symmetric,0.3216932919554112,3.0
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(A,B)",0.0950829813261787,3.0
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(B,A)",0.24762306533059,3.0
3.0,1.0,4.0,0.8,Synergy,Symmetric,0.15282181413313123,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(A,B)",0.33683711827405494,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(B,A)",0.2811605847004022,3.0
3.0,1.0,4.0,0.8,Redundancy,Symmetric,0.3156919727364107,3.0
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(A,B)",0.07319115029433072,3.0
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(B,A)",0.2124751395678204,3.0
3.0,1.0,4.0,0.8,Synergy,Symmetric,0.12402684320832101,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(A,B)",0.354750114170848,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(B,A)",0.3010926696298103,3.0
3.0,1.0,4.0,0.8,Redundancy,Symmetric,0.33508200974651,3.0
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(A,B)",0.09404525448134571,3.0
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(B,A)",0.23549176646338296,3.0
3.0,1.0,4.0,0.8,Synergy,Symmetric,0.14858035693818133,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(A,B)",0.32219911883600894,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(B,A)",0.2722491173386404,3.0
3.0,1.0,4.0,0.8,Redundancy,Symmetric,0.3030013074593258,3.0
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(A,B)",0.08128074399697365,3.0
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(B,A)",0.2674552714215269,3.0
3.0,1.0,4.0,0.8,Synergy,Symmetric,0.14695601771391648,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(A,B)",0.3324340155593212,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(B,A)",0.2651344754013614,3.0
3.0,1.0,4.0,0.8,Redundancy,Symmetric,0.3087556468632168,3.0
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(A,B)",0.11803980345075521,3.0
3.0,1.0,4.0,0.8,Synergy,"Asymmetric(B,A)",0.21456960807898437,3.0
3.0,1.0,4.0,0.8,Synergy,Symmetric,0.15886223560389884,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(A,B)",0.23521067270547732,3.0
3.0,1.0,4.0,0.8,Redundancy,"Asymmetric(B,A)",0.20885491295068698,3.0
3.0,1.0,4.0,0.8,Redundancy,Symmetric,0.2240922126838047,3.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(A,B)",0.0009842327864979074,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(B,A)",0.05923419927246752,4.0
4.0,0.5,0.0,0.2,Synergy,Symmetric,0.007624652473554055,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(A,B)",0.013629911511538835,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(B,A)",0.012805553520589517,4.0
4.0,0.5,0.0,0.2,Redundancy,Symmetric,0.01353768038469259,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(A,B)",0.0005886171455844703,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(B,A)",0.033651124688941284,4.0
4.0,0.5,0.0,0.2,Synergy,Symmetric,0.004442592650342951,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(A,B)",0.01216713368592708,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(B,A)",0.0117488262373524,4.0
4.0,0.5,0.0,0.2,Redundancy,Symmetric,0.012118223458968564,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(A,B)",0.0006586351378026733,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(B,A)",0.033919718898028556,4.0
4.0,0.5,0.0,0.2,Synergy,Symmetric,0.00471655720959263,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(A,B)",0.027932532770857416,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(B,A)",0.02696808543999051,4.0
4.0,0.5,0.0,0.2,Redundancy,Symmetric,0.027814308174592045,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(A,B)",0.0007060946274654986,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(B,A)",0.0351289154974852,4.0
4.0,0.5,0.0,0.2,Synergy,Symmetric,0.004974528111910176,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(A,B)",0.027865086519977208,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(B,A)",0.02688949342283874,4.0
4.0,0.5,0.0,0.2,Redundancy,Symmetric,0.027744096958514753,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(A,B)",0.0007001746990661035,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(B,A)",0.03815973689349887,4.0
4.0,0.5,0.0,0.2,Synergy,Symmetric,0.005157910625986623,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(A,B)",0.033986442511350815,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(B,A)",0.03278922844609697,4.0
4.0,0.5,0.0,0.2,Redundancy,Symmetric,0.03384147052913709,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(A,B)",0.0005566370585730191,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(B,A)",0.03238527624323867,4.0
4.0,0.5,0.0,0.2,Synergy,Symmetric,0.004235353235839599,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(A,B)",0.02322853849652448,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(B,A)",0.02247833475956358,4.0
4.0,0.5,0.0,0.2,Redundancy,Symmetric,0.023142355816665967,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(A,B)",0.0008767372929708471,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(B,A)",0.056494894581155836,4.0
4.0,0.5,0.0,0.2,Synergy,Symmetric,0.007014360673976896,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(A,B)",0.022218990753569364,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(B,A)",0.020945992142705604,4.0
4.0,0.5,0.0,0.2,Redundancy,Symmetric,0.02207710084711873,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(A,B)",0.000545141918830543,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(B,A)",0.0265675076837499,4.0
4.0,0.5,0.0,0.2,Synergy,Symmetric,0.0037978493491140175,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(A,B)",0.029711088134466466,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(B,A)",0.028961212580292998,4.0
4.0,0.5,0.0,0.2,Redundancy,Symmetric,0.0296159130816897,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(A,B)",0.0007428524267778931,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(B,A)",0.04581078206455241,4.0
4.0,0.5,0.0,0.2,Synergy,Symmetric,0.005813827376294869,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(A,B)",0.02486946602940069,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(B,A)",0.023757144820012753,4.0
4.0,0.5,0.0,0.2,Redundancy,Symmetric,0.024742251486519474,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(A,B)",0.0007593883810309921,4.0
4.0,0.5,0.0,0.2,Synergy,"Asymmetric(B,A)",0.037274688403947626,4.0
4.0,0.5,0.0,0.2,Synergy,Symmetric,0.005302050736554899,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(A,B)",0.02269348612768967,4.0
4.0,0.5,0.0,0.2,Redundancy,"Asymmetric(B,A)",0.021879506853327554,4.0
4.0,0.5,0.0,0.2,Redundancy,Symmetric,0.022591196330224238,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(A,B)",0.0012157798891564344,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(B,A)",0.06063833930691567,4.0
4.0,0.5,0.0,0.5,Synergy,Symmetric,0.008557269284357117,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(A,B)",0.10398001801962273,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(B,A)",0.0977477587408,4.0
4.0,0.5,0.0,0.5,Redundancy,Symmetric,0.10320533204596981,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(A,B)",0.0009854063789800217,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(B,A)",0.053286596388967794,4.0
4.0,0.5,0.0,0.5,Synergy,Symmetric,0.0072297451371452085,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(A,B)",0.1468557473263826,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(B,A)",0.13916866020131433,4.0
4.0,0.5,0.0,0.5,Redundancy,Symmetric,0.145936520821428,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(A,B)",0.0010346439576849771,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(B,A)",0.05439432280325395,4.0
4.0,0.5,0.0,0.5,Synergy,Symmetric,0.007489233055307077,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(A,B)",0.11841212222432257,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(B,A)",0.11193423479570837,4.0
4.0,0.5,0.0,0.5,Redundancy,Symmetric,0.1176339053441659,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(A,B)",0.0009245930795554413,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(B,A)",0.053341220876898514,4.0
4.0,0.5,0.0,0.5,Synergy,Symmetric,0.007009378377656829,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(A,B)",0.10247690039078641,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(B,A)",0.09701308363896909,4.0
4.0,0.5,0.0,0.5,Redundancy,Symmetric,0.10184809753884885,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(A,B)",0.0006690361246108134,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(B,A)",0.051847406410012516,4.0
4.0,0.5,0.0,0.5,Synergy,Symmetric,0.005873851863917686,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(A,B)",0.08840109235525145,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(B,A)",0.08391291218086008,4.0
4.0,0.5,0.0,0.5,Redundancy,Symmetric,0.08794491487462318,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(A,B)",0.0007119154317105267,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(B,A)",0.03691847795550649,4.0
4.0,0.5,0.0,0.5,Synergy,Symmetric,0.005111206324275601,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(A,B)",0.10990526785307721,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(B,A)",0.10605827836580038,4.0
4.0,0.5,0.0,0.5,Redundancy,Symmetric,0.10943230163312145,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(A,B)",0.0006931418541169148,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(B,A)",0.05110384131013336,4.0
4.0,0.5,0.0,0.5,Synergy,Symmetric,0.005938000234492575,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(A,B)",0.0725952501575363,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(B,A)",0.06901201066134577,4.0
4.0,0.5,0.0,0.5,Redundancy,Symmetric,0.07222203797883513,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(A,B)",0.0008350141557693369,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(B,A)",0.05857619744598194,4.0
4.0,0.5,0.0,0.5,Synergy,Symmetric,0.006980621606128374,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(A,B)",0.11135214243154447,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(B,A)",0.10482769526841673,4.0
4.0,0.5,0.0,0.5,Redundancy,Symmetric,0.11066028411593329,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(A,B)",0.0008415550542047571,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(B,A)",0.044650443159626935,4.0
4.0,0.5,0.0,0.5,Synergy,Symmetric,0.0061179023907600725,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(A,B)",0.13097867847867847,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(B,A)",0.125159629456451,4.0
4.0,0.5,0.0,0.5,Redundancy,Symmetric,0.1302749479678208,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(A,B)",0.0009245320786337858,4.0
4.0,0.5,0.0,0.5,Synergy,"Asymmetric(B,A)",0.06488149656032348,4.0
4.0,0.5,0.0,0.5,Synergy,Symmetric,0.007717322977173231,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(A,B)",0.13812626840212913,4.0
4.0,0.5,0.0,0.5,Redundancy,"Asymmetric(B,A)",0.12915526256931664,4.0
4.0,0.5,0.0,0.5,Redundancy,Symmetric,0.13717597384108424,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(A,B)",0.002253795963413453,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(B,A)",0.10263527722664786,4.0
4.0,0.5,0.0,0.8,Synergy,Symmetric,0.015099990539677756,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(A,B)",0.4462363330102588,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(B,A)",0.4011542208672265,4.0
4.0,0.5,0.0,0.8,Redundancy,Symmetric,0.44040884797029894,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(A,B)",0.001988200192794274,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(B,A)",0.10020708213224828,4.0
4.0,0.5,0.0,0.8,Synergy,Symmetric,0.014053066792610314,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(A,B)",0.41765899913911925,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(B,A)",0.37696704260177155,4.0
4.0,0.5,0.0,0.8,Redundancy,Symmetric,0.412625437714178,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(A,B)",0.0016628536186971627,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(B,A)",0.09968908991409828,4.0
4.0,0.5,0.0,0.8,Synergy,Symmetric,0.012841359128155053,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(A,B)",0.4371053389215826,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(B,A)",0.3936151758954831,4.0
4.0,0.5,0.0,0.8,Redundancy,Symmetric,0.4321418775889008,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(A,B)",0.0013172174438666417,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(B,A)",0.09232831565818887,4.0
4.0,0.5,0.0,0.8,Synergy,Symmetric,0.01091335927544405,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(A,B)",0.3796944973514972,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(B,A)",0.34535619408063534,4.0
4.0,0.5,0.0,0.8,Redundancy,Symmetric,0.37601738137261115,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(A,B)",0.0014471062129640122,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(B,A)",0.07748699245649891,4.0
4.0,0.5,0.0,0.8,Synergy,Symmetric,0.010541467392583272,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(A,B)",0.4558243088872916,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(B,A)",0.4210679139597257,4.0
4.0,0.5,0.0,0.8,Redundancy,Symmetric,0.45163853815689303,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(A,B)",0.0014309665267521906,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(B,A)",0.07733533399026178,4.0
4.0,0.5,0.0,0.8,Synergy,Symmetric,0.010477291027013612,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(A,B)",0.4849746890572647,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(B,A)",0.44739768172505195,4.0
4.0,0.5,0.0,0.8,Redundancy,Symmetric,0.4804804709505794,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(A,B)",0.0012099211155368334,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(B,A)",0.08847949348576101,4.0
4.0,0.5,0.0,0.8,Synergy,Symmetric,0.010284292023176291,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(A,B)",0.4336456536882253,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(B,A)",0.39534488753406194,4.0
4.0,0.5,0.0,0.8,Redundancy,Symmetric,0.42964130726065364,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(A,B)",0.0011304880422205379,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(B,A)",0.13343663408888673,4.0
4.0,0.5,0.0,0.8,Synergy,Symmetric,0.012214920624608754,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(A,B)",0.3066344667498447,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(B,A)",0.26704790621344043,4.0
4.0,0.5,0.0,0.8,Redundancy,Symmetric,0.3032700069267176,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(A,B)",0.0013176873077262099,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(B,A)",0.06801798096951081,4.0
4.0,0.5,0.0,0.8,Synergy,Symmetric,0.009410171248950615,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(A,B)",0.46052401276818955,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(B,A)",0.429652027799452,4.0
4.0,0.5,0.0,0.8,Redundancy,Symmetric,0.456747803464796,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(A,B)",0.0017128883305896027,4.0
4.0,0.5,0.0,0.8,Synergy,"Asymmetric(B,A)",0.15671181573355342,4.0
4.0,0.5,0.0,0.8,Synergy,Symmetric,0.016274110586893625,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(A,B)",0.42564857405284234,4.0
4.0,0.5,0.0,0.8,Redundancy,"Asymmetric(B,A)",0.3607469046372788,4.0
4.0,0.5,0.0,0.8,Redundancy,Symmetric,0.41947294081564623,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(A,B)",0.01357458396806055,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(B,A)",0.4315565254839442,4.0
4.0,0.5,1.0,0.2,Synergy,Symmetric,0.07631857084440258,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(A,B)",0.02270683309821894,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(B,A)",0.012940300885869867,4.0
4.0,0.5,1.0,0.2,Redundancy,Symmetric,0.021230831271504887,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(A,B)",0.011990587450825579,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(B,A)",0.44283002742969674,4.0
4.0,0.5,1.0,0.2,Synergy,Symmetric,0.07267709617814627,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(A,B)",0.01573363471065451,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(B,A)",0.008484297071160536,4.0
4.0,0.5,1.0,0.2,Redundancy,Symmetric,0.01471979684161936,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(A,B)",0.013324200195548357,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(B,A)",0.49462179969532305,4.0
4.0,0.5,1.0,0.2,Synergy,Symmetric,0.08091982205027064,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(A,B)",0.024440802751322818,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(B,A)",0.01258023953549481,4.0
4.0,0.5,1.0,0.2,Redundancy,Symmetric,0.02282094605012925,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(A,B)",0.012526479545476135,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(B,A)",0.4514142400878042,4.0
4.0,0.5,1.0,0.2,Synergy,Symmetric,0.07502103916466903,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(A,B)",0.024606581065017948,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(B,A)",0.013566754262167368,4.0
4.0,0.5,1.0,0.2,Redundancy,Symmetric,0.023054303890927934,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(A,B)",0.014913232333235443,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(B,A)",0.45338841549039166,4.0
4.0,0.5,1.0,0.2,Synergy,Symmetric,0.0819623325142395,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(A,B)",0.037077964798160404,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(B,A)",0.020379128936411278,4.0
4.0,0.5,1.0,0.2,Redundancy,Symmetric,0.03457500570991259,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(A,B)",0.015788227665569393,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(B,A)",0.4188249249400734,4.0
4.0,0.5,1.0,0.2,Synergy,Symmetric,0.08104971528668907,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(A,B)",0.04466734530162598,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(B,A)",0.026375327345727992,4.0
4.0,0.5,1.0,0.2,Redundancy,Symmetric,0.04168088620698844,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(A,B)",0.012622474287689636,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(B,A)",0.3805757702280668,4.0
4.0,0.5,1.0,0.2,Synergy,Symmetric,0.06914240769617302,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(A,B)",0.019692015771925423,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(B,A)",0.012417059931163887,4.0
4.0,0.5,1.0,0.2,Redundancy,Symmetric,0.018571561518645405,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(A,B)",0.013968394545525994,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(B,A)",0.5242600411485414,4.0
4.0,0.5,1.0,0.2,Synergy,Symmetric,0.08543992439438225,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(A,B)",0.03655107009672066,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(B,A)",0.016352475562121535,4.0
4.0,0.5,1.0,0.2,Redundancy,Symmetric,0.03377720156583162,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(A,B)",0.015602435529413133,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(B,A)",0.4892325108683756,4.0
4.0,0.5,1.0,0.2,Synergy,Symmetric,0.0871363830485784,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(A,B)",0.021280600300737102,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(B,A)",0.011081096690063977,4.0
4.0,0.5,1.0,0.2,Redundancy,Symmetric,0.019717862715047167,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(A,B)",0.01193705724578316,4.0
4.0,0.5,1.0,0.2,Synergy,"Asymmetric(B,A)",0.4241936890974424,4.0
4.0,0.5,1.0,0.2,Synergy,Symmetric,0.07102218643670129,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(A,B)",0.016856066985638116,4.0
4.0,0.5,1.0,0.2,Redundancy,"Asymmetric(B,A)",0.009912450515098745,4.0
4.0,0.5,1.0,0.2,Redundancy,Symmetric,0.015873661924314275,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(A,B)",0.012782606194920014,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(B,A)",0.34055900362152924,4.0
4.0,0.5,1.0,0.5,Synergy,Symmetric,0.06587824765110932,4.0
4.0,0.5,1.0,0.5,Redundancy,"Asymmetric(A,B)",0.09943991046205626,4.0
4.0,0.5,1.0,0.5,Redundancy,"Asymmetric(B,A)",0.06550496188782703,4.0
4.0,0.5,1.0,0.5,Redundancy,Symmetric,0.09388186429617004,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(A,B)",0.011628582008665728,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(B,A)",0.44084747741437236,4.0
4.0,0.5,1.0,0.5,Synergy,Symmetric,0.07135825199826745,4.0
4.0,0.5,1.0,0.5,Redundancy,"Asymmetric(A,B)",0.08443078769644373,4.0
4.0,0.5,1.0,0.5,Redundancy,"Asymmetric(B,A)",0.04746161479545513,4.0
4.0,0.5,1.0,0.5,Redundancy,Symmetric,0.07924012573216885,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(A,B)",0.010877206434725442,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(B,A)",0.40768969111152925,4.0
4.0,0.5,1.0,0.5,Synergy,Symmetric,0.06648951215303656,4.0
4.0,0.5,1.0,0.5,Redundancy,"Asymmetric(A,B)",0.08539575902995178,4.0
4.0,0.5,1.0,0.5,Redundancy,"Asymmetric(B,A)",0.04905509774321089,4.0
4.0,0.5,1.0,0.5,Redundancy,Symmetric,0.08021716667817688,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(A,B)",0.011510033410868217,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(B,A)",0.3834711697498234,4.0
4.0,0.5,1.0,0.5,Synergy,Symmetric,0.06628530159248947,4.0
4.0,0.5,1.0,0.5,Redundancy,"Asymmetric(A,B)",0.05371013907868881,4.0
4.0,0.5,1.0,0.5,Redundancy,"Asymmetric(B,A)",0.033420927258955395,4.0
4.0,0.5,1.0,0.5,Redundancy,Symmetric,0.05070611729417378,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(A,B)",0.011102121095670998,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(B,A)",0.3921037358996051,4.0
4.0,0.5,1.0,0.5,Synergy,Symmetric,0.06578970236524624,4.0
4.0,0.5,1.0,0.5,Redundancy,"Asymmetric(A,B)",0.05235289270245636,4.0
4.0,0.5,1.0,0.5,Redundancy,"Asymmetric(B,A)",0.032085350082645826,4.0
4.0,0.5,1.0,0.5,Redundancy,Symmetric,0.04940559860902161,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(A,B)",0.010339159815448364,4.0
4.0,0.5,1.0,0.5,Synergy,"Asymmetric(B,A)",0.3381244539782395,4.0
